観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,今日の最大値(mm),今日の最大値の品質情報,今日の最大値起時（時）(まで),今日の最大値起時（分）(まで),今日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,昨日までの観測史上1位の値(mm),昨日までの観測史上1位の値の品質情報,昨日までの観測史上1位の値の年,昨日までの観測史上1位の値の月,昨日までの観測史上1位の値の日,昨日までの8月の1位の値(mm),昨日までの8月の1位の値の品質情報,昨日までの8月の1位の値の年,昨日までの8月の1位の値の月,昨日までの8月の1位の値の日,統計開始年
11001,北海道 宗谷地方,宗谷岬（ソウヤミサキ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,150.0,8,2020,08,07,150.0,8,2020,08,07,1978
11016,北海道 宗谷地方,稚内（ワッカナイ）,47401,2023,08,30,15,20,0.0,8,0.0,4,,,,,,195.5,8,2016,09,06,173.0,8,2014,08,24,1976
11046,北海道 宗谷地方,礼文（レブン）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,183.0,8,2014,08,24,183.0,8,2014,08,24,2003
11061,北海道 宗谷地方,声問（コエトイ）,,2023,08,30,15,20,0.0,4,0.0,4,,,,,,157.0,8,2016,09,06,135.0,8,2014,08,24,2003
11076,北海道 宗谷地方,浜鬼志別（ハマオニシベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,141.0,8,2015,07,14,120,8,1981,08,05,1978
11091,北海道 宗谷地方,本泊（モトドマリ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,176.5,8,2016,09,06,158.0,8,2020,08,07,2003
11121,北海道 宗谷地方,沼川（ヌマカワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,111.0,8,2020,08,07,111.0,8,2020,08,07,1977
11151,北海道 宗谷地方,沓形（クツガタ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,168.0,8,2016,09,06,114,8,2003,08,08,1976
11176,北海道 宗谷地方,豊富（トヨトミ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,129.5,8,2014,08,24,129.5,8,2014,08,24,1976
11206,北海道 宗谷地方,浜頓別（ハマトンベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,118,8,1981,08,06,118,8,1981,08,06,1976
11276,北海道 宗谷地方,中頓別（ナカトンベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,139.0,8,2015,10,09,126.0,8,2014,08,05,1976
11291,北海道 宗谷地方,北見枝幸（キタミエサシ）,47402,2023,08,30,15,20,0.0,8,0.0,4,,,,,,154.0,8,2015,10,09,123,8,1981,08,05,1976
11316,北海道 宗谷地方,歌登（ウタノボリ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,170,8,1979,10,20,132.5,8,2014,08,24,1976
13011,北海道 宗谷地方,幌延（ホロノベ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,129.0,8,2014,08,24,129.0,8,2014,08,24,2006
12011,北海道 上川地方,中川（ナカガワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,167.0,8,2022,08,09,167.0,8,2022,08,09,1977
12041,北海道 上川地方,音威子府（オトイネップ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,158.0,8,2022,08,09,158.0,8,2022,08,09,1978
12066,北海道 上川地方,小車（オグルマ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,159,8,2006,10,08,146.5,8,2014,08,05,2006
12141,北海道 上川地方,美深（ビフカ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,151.5,8,2014,08,05,151.5,8,2014,08,05,1976
12181,北海道 上川地方,名寄（ナヨロ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,153.5,8,2014,08,05,153.5,8,2014,08,05,1976
12217,北海道 上川地方,西風連（ニシフウレン）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,160.0,8,2014,08,05,160.0,8,2014,08,05,2006
12231,北海道 上川地方,下川（シモカワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,192,8,1981,08,04,192,8,1981,08,04,1976
12256,北海道 上川地方,剣淵（ケンブチ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,147.0,8,2011,09,03,145.5,8,2016,08,21,2006
12261,北海道 上川地方,士別（シベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,167,8,1981,08,04,167,8,1981,08,04,1976
12266,北海道 上川地方,朝日（アサヒ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,179,8,1981,08,04,179,8,1981,08,04,1976
12301,北海道 上川地方,和寒（ワッサム）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,163,8,1981,08,05,163,8,1981,08,05,1977
12386,北海道 上川地方,江丹別（エタンベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,167,8,2000,09,02,161,4,1988,08,26,1977
12396,北海道 上川地方,比布（ピップ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,154,4,1981,08,05,154,4,1981,08,05,1976
12411,北海道 上川地方,上川（カミカワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,146.5,8,2016,08,21,146.5,8,2016,08,21,1976
12442,北海道 上川地方,旭川（アサヒカワ）,47407,2023,08,30,15,20,0.0,8,0.0,4,,,,,,168,8,1981,08,04,168,8,1981,08,04,1976
12451,北海道 上川地方,東川（ヒガシカワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,144.5,8,2016,08,21,144.5,8,2016,08,21,1977
12457,北海道 上川地方,瑞穂（ミズホ）,,2023,08,30,15,20,1.5,8,1.5,4,15,20,8,,,151.0,8,2011,09,03,138,8,2005,08,22,1984
12471,北海道 上川地方,層雲峡（ソウウンキョウ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,198,4,1981,08,06,198,4,1981,08,06,1976
12501,北海道 上川地方,東神楽（ヒガシカグラ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,134.0,8,2018,07,03,126.5,8,2016,08,21,2003
12512,北海道 上川地方,志比内（シビナイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,151.0,8,2011,09,03,139,8,1994,08,13,1993
12551,北海道 上川地方,美瑛（ビエイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,149,4,1981,08,05,149,4,1981,08,05,1976
12596,北海道 上川地方,上富良野（カミフラノ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,212,4,1981,08,05,212,4,1981,08,05,1977
12607,北海道 上川地方,白金（シロガネ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,191.0,8,2016,08,23,191.0,8,2016,08,23,1984
12626,北海道 上川地方,富良野（フラノ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,196,4,1981,08,06,196,4,1981,08,06,1976
12632,北海道 上川地方,麓郷（ロクゴウ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,175,8,1981,08,06,175,8,1981,08,06,1978
12686,北海道 上川地方,金山（カナヤマ）,,2023,08,30,15,20,4.5,8,4.5,4,15,20,8,,,158,8,2006,08,19,158,8,2006,08,19,2006
12691,北海道 上川地方,幾寅（イクトラ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,210,8,2001,09,11,209,8,2006,08,19,1977
12746,北海道 上川地方,占冠（シムカップ）,,2023,08,30,15,20,1.0,8,1.0,4,15,20,8,,,243,8,2003,08,10,243,8,2003,08,10,1977
15041,北海道 上川地方,朱鞠内（シュマリナイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,197.5,8,2014,08,05,197.5,8,2014,08,05,1978
15076,北海道 上川地方,幌加内（ホロカナイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,228,8,1988,08,26,228,8,1988,08,26,1976
13061,北海道 留萌地方,天塩（テシオ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,146.5,8,2014,08,24,146.5,8,2014,08,24,1976
13086,北海道 留萌地方,遠別（エンベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,219.0,8,2022,08,09,219.0,8,2022,08,09,1976
13121,北海道 留萌地方,初山別（ショサンベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,157.0,8,2022,08,09,157.0,8,2022,08,09,1977
13146,北海道 留萌地方,焼尻（ヤギシリ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,179,8,1982,08,22,179,8,1982,08,22,1977
13181,北海道 留萌地方,羽幌（ハボロ）,47404,2023,08,30,15,20,0.0,8,0.0,4,,,,,,159.5,8,2014,08,05,159.5,8,2014,08,05,1976
13206,北海道 留萌地方,古丹別（コタンベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,148,8,2000,09,02,142.0,8,2014,08,05,1976
13261,北海道 留萌地方,達布（タップ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,182,8,1988,08,26,182,8,1988,08,26,1977
13277,北海道 留萌地方,留萌（ルモイ）,47406,2023,08,30,15,20,0.0,8,0.0,4,,,,,,146.0,8,2018,07,03,142,8,1981,08,05,1976
13311,北海道 留萌地方,増毛（マシケ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,140.0,8,2011,09,03,137,8,1981,08,05,1976
13321,北海道 留萌地方,幌糠（ホロヌカ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,250,4,1988,08,26,250,4,1988,08,26,1977
14026,北海道 石狩地方,浜益（ハママス）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,182.5,8,2011,09,03,146,8,1981,08,05,1977
14071,北海道 石狩地方,厚田（アツタ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,194,8,1981,08,05,194,8,1981,08,05,1977
14101,北海道 石狩地方,新篠津（シンシノツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,180,8,1981,08,05,180,8,1981,08,05,1976
14116,北海道 石狩地方,山口（ヤマグチ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,193,8,1981,08,05,193,8,1981,08,05,1976
14121,北海道 石狩地方,石狩（イシカリ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,122,8,2001,09,11,106.0,8,2010,08,24,1990
14136,北海道 石狩地方,江別（エベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,127.0,8,2016,08,17,127.0,8,2016,08,17,2000
14157,北海道 石狩地方,手稲山（テイネヤマ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,153.5,8,2011,09,06,107.0,8,2016,08,17,2010
14163,北海道 石狩地方,札幌（サッポロ）,47412,2023,08,30,15,20,0.0,8,0.0,4,,,,,,220,8,1981,08,23,220,8,1981,08,23,1976
14191,北海道 石狩地方,小金湯（コガネユ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,277,8,1981,08,23,277,8,1981,08,23,1976
14206,北海道 石狩地方,恵庭島松（エニワシママツ）,,2023,08,30,15,20,1.5,8,1.5,4,15,20,8,,,264,8,1981,08,05,264,8,1981,08,05,1976
14286,北海道 石狩地方,支笏湖畔（シコツコハン）,,2023,08,30,15,20,3.5,8,3.5,4,15,20,8,,,280.0,8,2014,09,11,274,8,2001,08,23,1976
14296,北海道 石狩地方,千歳（チトセ）,,2023,08,30,15,20,1.5,8,1.5,4,15,20,8,,,213.5,8,2014,09,12,154,4,2005,08,22,2003
15116,北海道 空知地方,石狩沼田（イシカリヌマタ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,422,8,1988,08,26,422,8,1988,08,26,1976
15156,北海道 空知地方,秩父別（チップベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,77.5,8,2023,08,06,77.5,8,2023,08,06,2022
15161,北海道 空知地方,深川（フカガワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,201,8,1981,08,05,201,8,1981,08,05,1976
15197,北海道 空知地方,雨竜（ウリュウ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,150.5,8,2011,09,03,147.0,8,2019,08,09,2006
15216,北海道 空知地方,新城（シンジョウ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,184,8,1988,08,26,184,8,1988,08,26,1984
15231,北海道 空知地方,空知吉野（ソラチヨシノ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,221,8,1988,08,26,221,8,1988,08,26,1978
15241,北海道 空知地方,滝川（タキカワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,198,8,1981,08,05,198,8,1981,08,05,1976
15247,北海道 空知地方,赤平（アカビラ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,175.0,8,2016,08,21,175.0,8,2016,08,21,2006
15251,北海道 空知地方,芦別（アシベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,195,8,1981,08,05,195,8,1981,08,05,1976
15276,北海道 空知地方,浦臼（ウラウス）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,159,8,1988,08,26,159,8,1988,08,26,1983
15311,北海道 空知地方,月形（ツキガタ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,166,8,1981,08,05,166,8,1981,08,05,1976
15321,北海道 空知地方,美唄（ビバイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,254,8,1981,08,04,254,8,1981,08,04,1976
15356,北海道 空知地方,岩見沢（イワミザワ）,47413,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,264,8,1981,08,04,264,8,1981,08,04,1976
15391,北海道 空知地方,栗沢（クリサワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,258,8,1981,08,04,258,8,1981,08,04,1976
15431,北海道 空知地方,長沼（ナガヌマ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,273,4,1981,08,05,273,4,1981,08,05,1976
15442,北海道 空知地方,夕張（ユウバリ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,172,8,1981,08,05,172,8,1981,08,05,1976
15451,北海道 空知地方,鹿島（カシマ）,,2023,08,30,15,20,1.5,8,1.5,4,15,20,8,,,167,8,2001,09,11,152,8,1998,08,29,1983
15491,北海道 空知地方,沼の沢（ヌマノサワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,176,8,2001,09,11,145,8,1992,08,09,1983
16026,北海道 後志地方,美国（ビクニ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,189.0,8,2011,09,02,133.0,8,2014,08,05,1976
16061,北海道 後志地方,神恵内（カモエナイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,171.5,8,2010,07,30,137,8,2005,08,03,1977
16076,北海道 後志地方,余市（ヨイチ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,149.0,8,2011,09,03,141,8,1997,08,06,1976
16091,北海道 後志地方,小樽（オタル）,47411,2023,08,30,15,20,0.0,8,0.0,4,,,,,,126,8,1988,08,26,126,8,1988,08,26,1976
16126,北海道 後志地方,赤井川（アカイガワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,142,8,2006,10,08,125,8,1997,08,06,1976
16156,北海道 後志地方,共和（キョウワ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,122,8,1981,08,23,122,8,1981,08,23,1976
16206,北海道 後志地方,蘭越（ランコシ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,148,8,1981,08,23,148,8,1981,08,23,1976
16217,北海道 後志地方,倶知安（クッチャン）,47433,2023,08,30,15,20,0.0,8,0.0,4,,,,,,157,8,1981,08,23,157,8,1981,08,23,1976
16252,北海道 後志地方,寿都（スッツ）,47421,2023,08,30,15,20,2.5,8,2.5,4,15,20,8,,,156.5,4,2011,09,02,124,8,1981,08,23,1976
16272,北海道 後志地方,ニセコ（ニセコ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,118.5,8,2011,09,06,115.0,8,2022,08,16,2010
16281,北海道 後志地方,真狩（マッカリ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,154,8,1981,08,23,154,8,1981,08,23,1976
16286,北海道 後志地方,喜茂別（キモベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,172,8,1981,08,23,172,8,1981,08,23,1976
16321,北海道 後志地方,黒松内（クロマツナイ）,,2023,08,30,15,20,1.5,8,1.5,4,15,20,8,,,194.5,8,2017,09,18,158,8,1981,08,23,1976
17036,北海道 網走・北見・紋別地方,雄武（オウム）,47405,2023,08,30,15,20,0.0,8,0.0,4,,,,,,164.5,8,2015,10,09,135.5,8,2014,08,25,1976
17076,北海道 網走・北見・紋別地方,興部（オコッペ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,163,8,1998,09,17,119.5,8,2023,08,06,1976
17091,北海道 網走・北見・紋別地方,西興部（ニシオコッペ）,,2023,08,30,15,20,0.0,8,0.5,4,01,00,8,,,183,8,2006,10,08,135.5,8,2023,08,06,1976
17112,北海道 網走・北見・紋別地方,紋別（モンベツ）,47435,2023,08,30,15,20,0.0,8,0.0,4,,,,,,207.0,8,2015,10,09,119.5,8,2023,08,06,1976
17116,北海道 網走・北見・紋別地方,紋別小向（モンベツコムカイ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,181.5,4,2015,10,09,97.5,8,2016,08,21,2003
17166,北海道 網走・北見・紋別地方,湧別（ユウベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,193.5,8,2015,10,09,109,8,1992,08,09,1976
17196,北海道 網走・北見・紋別地方,滝上（タキノウエ）,,2023,08,30,15,20,0.0,8,0.5,4,03,30,8,,,161,8,2006,10,08,110.5,8,2023,08,06,1976
17211,北海道 網走・北見・紋別地方,上藻別（カミモベツ）,,2023,08,30,15,20,0.0,8,0.5,4,05,10,8,,,218,8,1998,09,17,126.5,8,2016,08,21,1976
17246,北海道 網走・北見・紋別地方,常呂（トコロ）,,2023,08,30,15,20,0.0,8,0.5,4,00,50,8,,,162,8,1992,09,12,126,8,1998,08,29,1976
17306,北海道 網走・北見・紋別地方,遠軽（エンガル）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,220,8,2006,10,08,127.0,8,2016,08,21,1976
17316,北海道 網走・北見・紋別地方,佐呂間（サロマ）,,2023,08,30,15,20,0.0,8,0.5,4,01,00,8,,,185.0,8,2015,10,09,141,8,2006,08,19,1976
17341,北海道 網走・北見・紋別地方,網走（アバシリ）,47409,2023,08,30,15,20,0.0,8,0.0,4,,,,,,182,8,1992,09,12,155.5,8,2016,08,21,1976
17351,北海道 網走・北見・紋別地方,宇登呂（ウトロ）,,2023,08,30,15,20,0.0,8,2.0,4,02,10,8,,,417,8,1981,08,06,417,8,1981,08,06,1976
17386,北海道 網走・北見・紋別地方,丸瀬布（マルセップ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,148,8,2006,10,08,121,8,2006,08,19,1984
17482,北海道 網走・北見・紋別地方,白滝（シラタキ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,176.0,8,2011,09,03,144,8,2006,08,19,1993
17501,北海道 網走・北見・紋別地方,生田原（イクタハラ）,,2023,08,30,15,20,0.0,8,0.5,4,07,20,8,,,145,8,2006,10,08,133,8,2006,08,19,1976
17512,北海道 網走・北見・紋別地方,仁頃山（ニコロヤマ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,163,8,2006,10,09,150,8,2006,08,19,2006
17521,北海道 網走・北見・紋別地方,北見（キタミ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,146,8,2006,08,19,146,8,2006,08,19,1976
17531,北海道 網走・北見・紋別地方,女満別（メマンベツ）,,2023,08,30,15,20,0.0,8,0.5,4,05,50,8,,,183.5,4,2015,10,09,132,8,2006,08,19,2003
17541,北海道 網走・北見・紋別地方,東藻琴（ヒガシモコト）,,2023,08,30,15,20,0.0,8,0.5,4,00,10,8,,,171.5,8,2015,10,09,127.5,8,2021,08,10,1978
17546,北海道 網走・北見・紋別地方,小清水（コシミズ）,,2023,08,30,15,20,0.0,8,0.5,4,01,30,8,,,218,8,1992,09,12,120,8,2003,08,10,1976
17561,北海道 網走・北見・紋別地方,斜里（シャリ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,205,8,1992,09,12,130,8,1998,08,29,1976
17596,北海道 網走・北見・紋別地方,留辺蘂（ルベシベ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,150,8,2006,08,19,150,8,2006,08,19,1976
17607,北海道 網走・北見・紋別地方,境野（サカイノ）,,2023,08,30,15,20,0.0,8,0.5,4,12,20,8,,,179,8,2006,08,19,179,8,2006,08,19,1977
17631,北海道 網走・北見・紋別地方,美幌（ビホロ）,,2023,08,30,15,20,0.0,8,0.5,4,02,30,8,,,144.0,8,2015,10,09,131.5,8,2016,08,21,1976
17642,北海道 網走・北見・紋別地方,山園（ヤマゾノ）,,2023,08,30,15,20,0.0,8,2.5,4,00,10,8,,,192.5,8,2015,10,09,133.5,8,2019,08,09,2010
17686,北海道 網走・北見・紋別地方,置戸常元（オケトツネモト）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,181,8,2006,08,19,181,8,2006,08,19,2006
17717,北海道 網走・北見・紋別地方,津別（ツベツ）,,2023,08,30,15,20,0.0,8,1.0,4,02,10,8,,,152,8,2001,09,12,147,8,2006,08,19,1988
17776,北海道 網走・北見・紋別地方,津別二又（ツベツフタマタ）,,2023,08,30,15,20,0.0,8,1.0,4,01,30,8,,,159,8,2006,08,19,159,8,2006,08,19,2006
18038,北海道 根室地方,羅臼（ラウス）,,2023,08,30,15,20,1.0,8,1.0,4,15,20,8,,,184.0,8,2016,09,09,162.5,8,2016,08,21,2005
18091,北海道 根室地方,糸櫛別（イトクシベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,202,8,1987,10,18,176.0,4,2016,08,21,1978
18136,北海道 根室地方,標津（シベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,189,8,2006,10,08,149,8,1989,08,17,1976
18161,北海道 根室地方,上標津（カミシベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,129.0,8,2014,08,11,129.0,8,2014,08,11,2003
18171,北海道 根室地方,中標津（ナカシベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,205,8,2006,10,08,199.0,8,2015,08,11,1976
18174,北海道 根室地方,根室中標津（ネムロナカシベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,157,8,2006,10,08,147,8,2003,08,10,2003
18256,北海道 根室地方,別海（ベツカイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,212,8,2006,10,08,165,8,1989,08,17,1976
18273,北海道 根室地方,根室（ネムロ）,47420,2023,08,30,15,20,0.0,8,0.0,4,,,,,,213,8,1992,09,11,154.0,8,2015,08,11,1976
18281,北海道 根室地方,納沙布（ノサップ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,157,8,1998,08,30,157,8,1998,08,30,1976
18311,北海道 根室地方,厚床（アットコ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,196,8,1986,09,04,169,8,1989,08,17,1977
19021,北海道 釧路地方,川湯（カワユ）,,2023,08,30,15,20,1.0,8,1.0,4,15,20,8,,,181,8,1988,11,25,131,8,2003,08,10,1976
19051,北海道 釧路地方,弟子屈（テシカガ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,155,8,1992,09,12,129,8,2003,08,10,1977
19076,北海道 釧路地方,阿寒湖畔（アカンコハン）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,288,8,1981,08,06,288,8,1981,08,06,1976
19151,北海道 釧路地方,標茶（シベチャ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,173,8,2003,08,10,173,8,2003,08,10,1976
19191,北海道 釧路地方,鶴居（ツルイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,196,8,2003,08,10,196,8,2003,08,10,1977
19261,北海道 釧路地方,中徹別（ナカテシベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,193,8,2005,09,08,184,8,2003,08,10,1976
19281,北海道 釧路地方,塘路（トウロ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,180,8,2003,08,10,180,8,2003,08,10,1983
19301,北海道 釧路地方,茶内原野（チャナイゲンヤ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,190.5,8,2013,09,17,159,8,1989,08,17,1984
19311,北海道 釧路地方,榊町（サカキマチ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,187,8,2003,06,21,161,8,1989,08,17,1977
19346,北海道 釧路地方,阿寒（アカン）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,240,8,2005,09,08,189,8,2003,08,10,1976
19347,北海道 釧路地方,鶴丘（ツルオカ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,215,8,2003,07,11,189,4,2003,08,10,2003
19376,北海道 釧路地方,太田（オオタ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,208.0,8,2015,09,19,114,8,1989,08,16,1977
19406,北海道 釧路地方,二俣（フタマタ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,219,8,2002,07,11,188.0,8,2014,08,11,1976
19416,北海道 釧路地方,白糠（シラヌカ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,172,8,2003,07,11,158,8,2003,08,10,1976
19432,北海道 釧路地方,釧路（クシロ）,47418,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,183.0,8,2021,09,18,131.5,8,2016,08,22,1976
19451,北海道 釧路地方,知方学（チッポマナイ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,226,8,1986,09,04,120,8,1989,08,16,1978
20047,北海道 十勝地方,三股（ミツマタ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,201,8,2006,08,19,201,8,2006,08,19,2006
20071,北海道 十勝地方,小利別（ショウトシベツ）,,2023,08,30,15,20,0.0,8,0.5,4,00,20,8,,,181,8,2006,08,19,181,8,2006,08,19,1983
20146,北海道 十勝地方,陸別（リクベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,168,8,2006,08,19,168,8,2006,08,19,1976
20186,北海道 十勝地方,ぬかびら源泉郷（ヌカビラゲンセンキョウ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,303,8,1981,08,05,303,8,1981,08,05,1976
20202,北海道 十勝地方,柏倉（カシワクラ）,,2023,08,30,15,20,2.5,8,2.5,4,15,20,8,,,193,8,2003,08,10,193,8,2003,08,10,1983
20222,北海道 十勝地方,上螺湾（カミラワン）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,179,4,1988,11,25,152,8,2003,08,10,1983
20266,北海道 十勝地方,上士幌（カミシホロ）,,2023,08,30,15,20,2.5,8,2.5,4,15,20,8,,,202,8,2006,08,19,202,8,2006,08,19,1976
20276,北海道 十勝地方,足寄（アショロ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,177,8,2003,08,10,177,8,2003,08,10,1976
20331,北海道 十勝地方,押帯（オショップ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,186,8,2003,08,10,186,8,2003,08,10,1983
20341,北海道 十勝地方,本別（ホンベツ）,,2023,08,30,15,20,0.0,8,0.0,4,,,,,,178,8,2003,08,10,178,8,2003,08,10,1976
20356,北海道 十勝地方,新得（シントク）,,2023,08,30,15,20,11.0,8,11.0,4,15,20,8,,,277,4,1981,08,05,277,4,1981,08,05,1976
20361,北海道 十勝地方,鹿追（シカオイ）,,2023,08,30,15,20,2.5,8,2.5,4,15,20,8,,,273,8,1981,08,05,273,8,1981,08,05,1976
20371,北海道 十勝地方,駒場（コマバ）,,2023,08,30,15,20,0.5,8,0.5,4,15,20,8,,,160,8,1988,11,25,139,8,2003,08,10,1977
20421,北海道 十勝地方,芽室（メムロ）,,2023,08,30,15,20,6.0,8,6.0,4,15,20,8,,,281,8,1981,08,05,281,8,1981,08,05,1976
